last_name,amount,prob
GIL,8585,0.0004879963970688839
NIEWIADOMSKI,8503,0.00048333527830829584
RÓŻAŃSKI,8485,0.000482312105897435
MIELCZAREK,8461,0.0004809478760162873
WINIARSKI,8438,0.0004796404890468541
KONOPKA,8408,0.0004779352016954194
GRACZYK,8377,0.0004761730714322703
SŁOWIK,8341,0.0004741267266105487
GRZYB,8315,0.000472648810905972
SZCZEPANIK,8314,0.0004725919679942575
KŁOS,8302,0.00047190985305368364
KRZYŻANOWSKI,8297,0.0004716256384951112
FILIPIAK,8286,0.00047100036646625183
ZARZYCKI,8260,0.0004695224507616751
ZAREMBA,8249,0.00046889717873281573
STAŃCZYK,8226,0.00046758979176338253
ANTCZAK,8217,0.0004670782055579521
LEŚNIEWSKI,8210,0.00046668030517595067
TOKARSKI,8173,0.0004645771174425146
MŁYNARCZYK,8142,0.00046281498717936546
SZYMCZYK,8112,0.0004611096998279308
CIEŚLA,8091,0.0004599159986819266
STRZELECKI,8089,0.0004598023128584976
KACZYŃSKI,8087,0.0004596886270350686
MIKOŁAJCZAK,8081,0.00045934756956478166
SKOWRON,8028,0.0004563348952439138
BUCZEK,8016,0.0004556527803033399
MAĆKOWIAK,8011,0.0004553685657447675
GĄSIOR,7963,0.000452640105982472
BIERNAT,7929,0.00045070744698417944
JUREK,7928,0.00045065060407246493
JANUS,7916,0.00044996848913189105
SZOSTAK,7906,0.0004494000600147462
BARTKOWIAK,7883,0.00044809267304531293
SZCZYGIEŁ,7845,0.0004459326424001624
JANIAK,7841,0.00044570527075330445
BOGUSZ,7821,0.00044456841251901466
WĘGRZYN,7808,0.00044382945466672633
KULA,7788,0.00044269259643243654
PAŁKA,7779,0.00044218101022700613
KOSTRZEWA,7768,0.00044155573819814676
GAWRON,7766,0.0004414420523747178
KALETA,7765,0.0004413852094630033
FRĄCZEK,7761,0.00044115783781614536
KUCHARCZYK,7740,0.00043996413667014107
RAKOWSKI,7727,0.00043922517881785273
BARTCZAK,7724,0.00043905465008270926
DŁUGOSZ,7716,0.00043859990678899336
KSIĄŻEK,7710,0.0004382588493187064
BANASIAK,7700,0.00043769042020156155
KUBIK,7698,0.0004375767343781326
SIENKIEWICZ,7652,0.0004349619604392661
RÓŻYCKI,7644,0.0004345072171455502
RZEPKA,7618,0.0004330293014409735
KRÓLIKOWSKI,7566,0.0004300734700318201
GAWLIK,7521,0.0004275155390046681
BAGIŃSKI,7520,0.0004274586960929536
ZARĘBA,7467,0.00042444602177208574
DOBOSZ,7462,0.0004241618072135133
MALEC,7458,0.00042393443556665533
TRZCIŃSKI,7434,0.0004225702056855076
ROGALSKI,7429,0.0004222859911269352
ŻEBROWSKI,7423,0.00042194493365664825
ROGALA,7414,0.00042143334745121784
TKACZYK,7408,0.0004210922899809309
WITCZAK,7385,0.0004197849030114977
HAJDUK,7329,0.0004166016999554863
ROJEK,7318,0.00041597642792662694
KISIEL,7307,0.00041535115589776757
GAWROŃSKI,7301,0.00041501009842748063
GRZEGORCZYK,7263,0.0004128500677823301
MIKULSKI,7236,0.0004113153091660389
RYBICKI,7236,0.0004113153091660389
CICHY,7228,0.000410860565872323
TROJANOWSKI,7220,0.0004104058225786071
WOLNY,7208,0.0004097237076380332
FRANKOWSKI,7193,0.00040887106396231585
MALISZEWSKI,7187,0.00040853000649202897
RADOMSKI,7111,0.0004042099452017278
DUDZIŃSKI,7110,0.00040415310229001335
NAWROT,7104,0.0004038120448197264
WĄSIK,7102,0.00040369835899629745
FRĄCKOWIAK,7093,0.00040318677279086704
LACH,7087,0.0004028457153205801
BOREK,7024,0.0003992646118825673
KACZOROWSKI,7021,0.00039909408314742385
FIJAŁKOWSKI,6985,0.00039704773832570226
GRZESIAK,6938,0.0003943761214751213
MIKA,6934,0.00039414874982826337
BIAŁAS,6931,0.0003939782210931199
GAŁĄZKA,6921,0.000393409791975975
ŚLUSARCZYK,6919,0.000393296106152546
BOGUCKI,6908,0.00039267083412368665
LIPSKI,6882,0.00039119291841911
SOKÓŁ,6877,0.0003909087038605375
STEC,6877,0.0003909087038605375
PAWELEC,6874,0.000390738175125394
CZYŻEWSKI,6856,0.00038971500271453325
WNUK,6851,0.0003894307881559608
ZABOROWSKI,6844,0.00038903288777395937
ROSIAK,6822,0.0003877823437162406
WIĘCKOWSKI,6803,0.00038670232839366534
KMIECIK,6799,0.0003864749567468074
WOJTCZAK,6797,0.0003863612709233784
WALKOWIAK,6794,0.000386190742188235
KWAŚNIEWSKI,6777,0.00038522441268908867
WÓJCICKI,6751,0.00038374649698451194
BOCHENEK,6744,0.00038334859660251055
DĄBEK,6738,0.0003830075391322236
KOŁODZIEJSKI,6660,0.0003785737920184935
BURZYŃSKI,6634,0.0003770958763139168
JANAS,6632,0.00037698219049048785
PIETRAS,6627,0.00037669797593191536
DRZEWIECKI,6624,0.0003765274471967719
JUSZCZAK,6603,0.00037533374605076765
KRYSIAK,6599,0.0003751063744039097
KARWOWSKI,6597,0.0003749926885804807
ZYGMUNT,6593,0.0003747653169336228
LASOTA,6591,0.00037465163111019377
MROCZEK,6589,0.0003745379452867648
ŻMUDA,6577,0.000373855830346191
PASTERNAK,6575,0.00037374214452276196
CEBULA,6553,0.0003724916004650432
SKRZYPEK,6522,0.0003707294702018941
JĘDRZEJCZYK,6504,0.0003697062977910333
WROŃSKI,6503,0.0003696494548793188
CYGAN,6499,0.00036942208323246086
MISIAK,6484,0.0003685694395567435
FILIPEK,6481,0.00036839891082160003
DĘBOWSKI,6474,0.00036800101043959864
KARAŚ,6473,0.00036794416752788413
GAWEŁ,6458,0.00036709152385216683
GRUSZCZYŃSKI,6458,0.00036709152385216683
ŁAPIŃSKI,6446,0.00036640940891159295
MASŁOWSKI,6437,0.00036589782270616254
FLIS,6428,0.0003653862365007322
ŁUKASIEWICZ,6426,0.00036527255067730316
SZAFRAŃSKI,6416,0.0003647041215601583
DZIUBA,6413,0.00036453359282501483
BUJAK,6411,0.00036441990700158587
PIÓRKOWSKI,6410,0.00036436306408987136
ZAJĄCZKOWSKI,6402,0.00036390832079615545
KAŁUŻA,6393,0.00036339673459072504
PIWOWARCZYK,6386,0.00036299883420872365
BIELAWSKI,6375,0.0003623735621798643
FALKOWSKI,6365,0.0003618051330627194
JAGODZIŃSKI,6334,0.00036004300279957025
BOROWIEC,6316,0.0003590198303887094
JAGIEŁŁO,6316,0.0003590198303887094
KRAKOWIAK,6309,0.00035862193000670803
JĘDRZEJCZAK,6298,0.00035799665797784866
CZAPLA,6294,0.0003577692863309907
GUTOWSKI,6282,0.00035708717139041685
ZIELONKA,6280,0.0003569734855669879
KUBACKI,6276,0.0003567461139201299
SKIBIŃSKI,6267,0.0003562345277146995
KAŁUŻNY,6255,0.00035555241277412567
ŁUKASZEWSKI,6255,0.00035555241277412567
LISIECKI,6240,0.0003546997690984083
WILCZEK,6220,0.00035356291086411853
SOŁTYS,6195,0.0003521418380712563
STELMACH,6193,0.00035202815224782735
SOBIERAJ,6187,0.0003516870947775404
DROZDOWSKI,6166,0.0003504933936315362
TARNOWSKI,6151,0.0003496407499558188
SZCZEŚNIAK,6143,0.0003491860066621029
JAKUBIAK,6142,0.00034912916375038846
JURKIEWICZ,6141,0.00034907232083867396
WOŹNY,6141,0.00034907232083867396
SKOCZYLAS,6136,0.0003487881062801015
URBAŃCZYK,6128,0.0003483333629863856
RACZYŃSKI,6116,0.00034765124804581174
ANDRZEJCZAK,6111,0.0003473670334872393
PILARSKI,6110,0.0003473101905755248
STRZELCZYK,6106,0.00034708281892866687
WASIAK,6106,0.00034708281892866687
TWARDOWSKI,6103,0.0003469122901935234
PAKUŁA,6097,0.00034657123272323646
NOWACZYK,6091,0.0003462301752529495
KUBICA,6065,0.00034475225954837285
BARTOSIK,6060,0.0003444680449898004
GĄSIOROWSKI,6052,0.00034401330169608446
CISZEWSKI,6047,0.000343729087137512
KĘDZIORA,6045,0.00034361540131408306
BOBER,6028,0.00034264907181493675
DUBIEL,5990,0.0003404890411697862
MIERZEJEWSKI,5969,0.00033929534002378195
BILSKI,5944,0.00033787426723091974
GUZIK,5940,0.00033764689558406176
GOŁĄB,5938,0.0003375332097606328
MAJCHER,5917,0.00033633950861462856
GÓRNIAK,5891,0.00033486159291005183
STANEK,5887,0.0003346342212631939
MILCZAREK,5864,0.00033332683429376065
KOPCZYŃSKI,5851,0.0003325878764414723
GÓRAL,5822,0.0003309394320017521
WIĘCEK,5816,0.0003305983745314652
FLOREK,5811,0.00033031415997289274
SZWED,5810,0.0003302573170611783
STASZEWSKI,5789,0.000329063615915174
RUSIN,5787,0.00032894993009174503
CHOLEWA,5780,0.0003285520297097436
MOTYKA,5775,0.00032826781515117115
STOLARCZYK,5766,0.0003277562289457408
KRUPIŃSKI,5759,0.00032735832856373935
KAPUSTA,5749,0.0003267898994465945
BURY,5745,0.0003265625277997365
MISZTAL,5734,0.00032593725577087713
JAŚKIEWICZ,5716,0.00032491408336001636
SŁOWIŃSKI,5716,0.00032491408336001636
KASZUBA,5715,0.00032485724044830185
MATUSZAK,5705,0.000324288811331157
GRZYWACZ,5697,0.0003238340680374411
BIAŁY,5692,0.0003235498534788686
PYTEL,5691,0.00032349301056715414
KULIG,5680,0.00032286773853829477
WOLAK,5680,0.00032286773853829477
KUC,5675,0.00032258352397972233
RUCIŃSKI,5674,0.0003225266810680078
KUCHTA,5668,0.0003221856235977209
FLORCZAK,5665,0.0003220150948625774
SIEDLECKI,5638,0.00032048033624628623
BOŻEK,5632,0.0003201392787759993
PROKOP,5627,0.00031985506421742686
SIERADZKI,5617,0.000319286635100282
NOGA,5605,0.0003186045201597081
KOZA,5598,0.0003182066197777067
KACZMARSKI,5593,0.00031792240521913423
PACZKOWSKI,5592,0.0003178655623074198
MALICKI,5589,0.0003176950335722763
MICHAŁEK,5587,0.00031758134774884734
ZAGÓRSKI,5583,0.00031735397610198937
DOMINIAK,5579,0.00031712660445513144
JEZIERSKI,5572,0.00031672870407313
OLCZAK,5572,0.00031672870407313
ZWOLIŃSKI,5563,0.0003162171178676996
JANKOWIAK,5562,0.0003161602749559851
WOJTAS,5561,0.0003161034320442706
KĘPA,5557,0.0003158760603974127
SKÓRA,5553,0.0003156486887505547
GWÓŹDŹ,5550,0.00031547816001541124
GAŁKA,5518,0.00031365918684054763
SITEK,5515,0.00031348865810540416
STĘPNIAK,5514,0.00031343181519368965
MODZELEWSKI,5510,0.00031320444354683173
DUDZIAK,5505,0.00031292022898825924
IWAŃSKI,5502,0.0003127497002531158
PŁONKA,5501,0.0003126928573414013
ŚWIERCZYŃSKI,5501,0.0003126928573414013
ADAMUS,5498,0.00031252232860625785
BIELAK,5491,0.00031212442822425645
SOCHACKI,5487,0.00031189705657739847
PARTYKA,5465,0.0003106465125196797
SZYSZKA,5465,0.0003106465125196797
BIEŃKOWSKI,5459,0.0003103054550493928
DEC,5455,0.00031007808340253486
JACKOWSKI,5455,0.00031007808340253486
SŁAWIŃSKI,5455,0.00031007808340253486
JANUSZ,5441,0.000309282282638532
DOBRZYŃSKI,5438,0.00030911175390338854
CZECHOWSKI,5429,0.00030860016769795813
DUDZIK,5423,0.0003082591102276712
PAWLIKOWSKI,5418,0.00030797489566909876
KNAPIK,5405,0.0003072359378168104
BRODA,5391,0.0003064401370528076
STACHURA,5391,0.0003064401370528076
KOLASA,5379,0.0003057580221122337
JURKOWSKI,5374,0.00030547380755366126
LIPKA,5372,0.0003053601217302323
MAŃKOWSKI,5368,0.0003051327500833743
KWIECIŃSKI,5347,0.0003039390489373701
FILIPOWICZ,5340,0.00030354114855536864
ROSA,5336,0.0003033137769085107
WOŚ,5308,0.000301722175380505
MROCZKOWSKI,5305,0.00030155164664536155
SZCZERBA,5299,0.0003012105891750746
ADAMCZAK,5272,0.00029967583055878343
MAJKA,5269,0.00029950530182363996
STANISŁAWSKI,5267,0.000299391616000211
MELNYK,5251,0.0002984821294127792
MAŚLANKA,5246,0.00029819791485420676
SKALSKI,5245,0.00029814107194249225
TRZECIAK,5242,0.0002979705432073488
SZATKOWSKI,5236,0.00029762948573706184
WŁODARSKI,5234,0.0002975157999136329
ADAMEK,5233,0.00029745895700191837
KITA,5230,0.00029728842826677495
PASZKOWSKI,5228,0.00029717474244334594
KOWALCZUK,5223,0.0002968905278847735
MOLENDA,5223,0.0002968905278847735
SKOWRONEK,5217,0.00029654947041448656
CHOJNOWSKI,5185,0.00029473049723962295
KRUSZEWSKI,5185,0.00029473049723962295
PUCHALSKI,5183,0.000294616811416194
CHMURA,5179,0.000294389439769336
MICHALCZYK,5173,0.00029404838229904907
ZDUNEK,5165,0.00029359363900533316
SALAMON,5157,0.00029313889571161726
KOBUS,5147,0.0002925704665944724
KIEŁBASA,5146,0.0002925136236827579
ŻUK,5140,0.00029217256621247095
KOTOWSKI,5137,0.0002920020374773275
AUGUSTYN,5128,0.0002914904512718971
BUCZYŃSKI,5128,0.0002914904512718971
WYSZYŃSKI,5128,0.0002914904512718971
ROMANIUK,5118,0.0002909220221547522
KOGUT,5111,0.0002905241217727508
MROZEK,5109,0.00029041043594932184
JANUSZEWSKI,5072,0.00028830724821588574
LENART,5062,0.0002877388190987409
WARCHOŁ,5059,0.0002875682903635974
PIECHOTA,5045,0.00028677248959959456
ADAMIAK,5040,0.00028648827504102213
NIEMCZYK,5027,0.00028574931718873374
KOŁAKOWSKI,5021,0.00028540825971844685
ROBAK,5020,0.00028535141680673234
DRABIK,5018,0.0002852377309833034
MARCHEWKA,5016,0.00028512404515987436
BANASIK,5007,0.000284612458954444
NIEDZIELSKI,5007,0.000284612458954444
CHUDY,5003,0.00028438508730758603
GŁOGOWSKI,4996,0.00028398718692558463
TOMALA,4986,0.0002834187578084397
DRÓŻDŻ,4980,0.0002830777003381528
KAWA,4979,0.0002830208574264383
KOS,4974,0.0002827366428678659
GRZESIK,4970,0.0002825092712210079
BUDZYŃSKI,4963,0.0002821113708390065
STOLARSKI,4962,0.000282054527927292
PILCH,4955,0.0002816566275452906
TOKARZ,4955,0.0002816566275452906
MACIĄG,4949,0.00028131557007500367
JARZĄBEK,4939,0.00028074714095785875
KŁOSOWSKI,4934,0.0002804629263992863
DĄBKOWSKI,4931,0.00028029239766414285
SOŁTYSIAK,4931,0.00028029239766414285
KOPER,4929,0.0002801787118407139
WYPYCH,4928,0.0002801218689289994
PIŁAT,4923,0.00027983765437042694
ADAMOWICZ,4918,0.0002795534398118545
NIEDŹWIECKI,4910,0.0002790986965181386
CHUDZIK,4908,0.00027898501069470964
BĄKOWSKI,4907,0.00027892816778299514
PRZYBYŁ,4897,0.00027835973866585027
JAGIELSKI,4889,0.00027790499537213437
SURMA,4888,0.00027784815246041986
PORĘBSKI,4873,0.0002769955087847025
KASPEREK,4871,0.00027688182296127354
GŁĄB,4866,0.0002765976084027011
STAŃCZAK,4864,0.00027648392257927215
ŻYŁA,4862,0.00027637023675584313
MIŚKIEWICZ,4857,0.0002760860221972707
WIĄCEK,4856,0.00027602917928555625
KANIEWSKI,4853,0.0002758586505504128
CZEKAJ,4851,0.00027574496472698376
FRĄTCZAK,4848,0.0002755744359918403
